Campus Number,Bilingual Spending,Account Amount,2020 EL Denominator,2020 All Students Denominator,Percentage Bilingual Spending,2020 EL Pop Percent
57907110,19061.0,3787168.0,,,0.005033048441473946,
57907111,11236.0,4100399.0,,,0.002740221134577391,
57907112,62769.0,4264046.0,,,0.014720525998077882,
57909002,8418.0,24614185.0,110.0,555.0,0.000341997917054739,0.1981981981981982
57909003,10142.0,21732276.0,114.0,536.0,0.00046667914580138774,0.2126865671641791
57909004,1938.0,24341942.0,84.0,636.0,7.961566911957969e-05,0.1320754716981132
57909005,3652.0,19811102.0,36.0,527.0,0.00018434108309573087,0.0683111954459203
57909007,,,,,,
57909008,12219.0,18236678.0,86.0,542.0,0.0006700233452605788,0.15867158671586715
57909009,2677.0,20726514.0,29.0,688.0,0.00012915823664317116,0.04215116279069767
57909010,109649.0,22603557.0,43.0,728.0,0.004850962173785303,0.059065934065934064
57909041,5538.0,7217175.0,,,0.0007673362499870101,
57909042,111294.0,7995767.0,,,0.013919114951698819,
57909043,131190.0,8833257.0,,,0.014851826455405974,
57909045,13672.0,9248245.0,,,0.0014783345380664115,
57909046,112761.0,9668606.0,,,0.011662591277377525,
57909047,105932.0,8510422.0,,,0.012447326348799154,
57909048,121664.0,7077834.0,,,0.017189439594090507,
57909049,115017.0,9306375.0,,,0.012358947495668291,
57909050,106768.0,8210205.0,,,0.013004303790222048,
57909051,3397.0,8712411.0,,,0.0003899035525298336,
57909052,117326.0,9258850.0,,,0.012671768092149673,
57909053,,3781977.0,,,,
57909054,105608.0,7972384.0,,,0.013246727704034327,
57909101,132392.0,4265660.0,,,0.031036697720868516,
57909102,155213.0,4403911.0,,,0.03524435439317461,
57909103,159935.0,3622827.0,,,0.04414646352144334,
57909105,76629.0,3085853.0,,,0.024832355915852117,
57909107,160934.0,4228342.0,,,0.0380607812707676,
57909108,233806.0,5836931.0,,,0.04005632411964438,
57909109,146133.0,2999094.0,,,0.04872571516598013,
57909110,164288.0,4457294.0,,,0.03685823730720926,
57909111,717.0,3594057.0,,,0.000199496001315505,
57909112,152281.0,2883849.0,,,0.05280477583951171,
57909113,145151.0,4379252.0,,,0.03314515812289405,
57909115,135576.0,3823864.0,,,0.03545523585566851,
57909116,234417.0,4472140.0,,,0.052417187297356525,
57909117,150336.0,2821009.0,,,0.05329157049835715,
57909119,184842.0,3866505.0,,,0.04780596430109362,
57909120,155534.0,3424708.0,,,0.0454152587607469,
57909121,167121.0,5132347.0,,,0.03256229557354559,
57909122,139563.0,3851253.0,,,0.03623833593897882,
57909123,171839.0,4162446.0,,,0.041283178208197775,
57909124,141697.0,3307962.0,,,0.042835135349196876,
57909125,134269.0,3966937.0,,,0.03384702101394602,
57909126,129991.0,4324471.0,,,0.030059399172754308,
57909127,154630.0,4013529.0,,,0.038527191406864135,
57909128,150910.0,5192225.0,,,0.029064611028990463,
57909129,156246.0,4258264.0,,,0.036692417379476705,
57909132,132994.0,3985988.0,,,0.03336537892236505,
57909133,140833.0,3836864.0,,,0.03670523635969375,
57909134,163818.0,4162803.0,,,0.039352811074653306,
57909136,136690.0,4315470.0,,,0.0316744178501994,
57909137,27608.0,3980916.0,,,0.006935087301515531,
57909138,133089.0,4526200.0,,,0.029404135919756085,
57909139,127.0,3519797.0,,,3.608162629833482e-05,
57909140,145555.0,3704146.0,,,0.0392951573723066,
57909141,133181.0,4101078.0,,,0.03247463227961039,
57909142,122380.0,3741044.0,,,0.032712793541054316,
57909143,48419.0,4758951.0,,,0.010174301017177945,
57909144,9520.0,4292695.0,,,0.0022177210353868607,
57909145,9787.0,4796293.0,,,0.0020405342209076885,
57909146,144288.0,4326892.0,,,0.03334679950412444,
57909147,143901.0,3686983.0,,,0.03902947206428671,
57909148,132953.0,4417573.0,,,0.030096390031358847,
57909154,45486.0,3965588.0,,,0.011470177940824916,
57909155,17596.0,5174005.0,,,0.003400847119397836,
57909156,132057.0,4758558.0,,,0.027751474291161315,
57909157,132131.0,4615669.0,,,0.02862661945646449,
57909158,11591.0,3955078.0,,,0.0029306628086728,
57909159,83783.0,5209229.0,,,0.01608357014061006,
57909180,52858.0,3191899.0,,,0.016560047795998557,
57909181,47361.0,2936848.0,,,0.016126473007796113,
57910001,,5367445.0,5.0,93.0,,0.053763440860215055
57910002,24745.0,21863342.0,248.0,654.0,0.0011318031799530009,0.37920489296636084
57910003,,24949369.0,92.0,703.0,,0.13086770981507823
57910004,,1886950.0,,,,
57910007,,74136.0,,,,
57910009,42405.0,2778734.0,110.0,379.0,0.015260546709400757,0.29023746701846964
57910010,,11727466.0,126.0,397.0,,0.31738035264483627
57910011,,2772869.0,,21.0,,
57910041,,5855186.0,,,,
57910045,,6902210.0,,,,
57910047,,5087383.0,,,,
57910050,,6134636.0,,,,
57910051,,5209161.0,,,,
57910052,,5065965.0,,,,
57910053,,6651468.0,,29.0,,
57910055,,,,,,
57910101,184378.0,3900953.0,,,0.047264860663535295,
57910102,136934.0,4368824.0,,,0.03134344619970958,
57910104,74435.0,2939607.0,,,0.025321412011877778,
57910106,,4886431.0,,,,
57910109,257975.0,4826524.0,,,0.05344943897512993,
57910113,252497.0,4781229.0,,,0.05281006201543578,
57910118,278001.0,4204491.0,,,0.06612001310027778,
57910119,118382.0,5186251.0,,,0.022826122376259847,
57910120,84484.0,4267623.0,,,0.019796500300049934,
57910121,6587.0,7024581.0,,,0.0009377071742784374,
57910122,80567.0,2971153.0,,,0.027116409016970853,
57910123,,3517054.0,,,,
57910124,210830.0,3881938.0,,,0.054310501610278165,
57910125,434.0,5026705.0,,,8.63388641266993e-05,
57910126,86331.0,4161619.0,,,0.02074457080285341,
57910128,133031.0,4134982.0,,,0.03217208684342519,
57910129,31615.0,4265567.0,,,0.007411675868647709,
57910130,69632.0,4137812.0,,,0.016828217425054595,
57910131,133960.0,4330671.0,,,0.030932850821500872,
57910132,227405.0,4428740.0,,,0.05134756160894521,
57910134,297955.0,6122801.0,,,0.04866318536238561,
57910135,6785.0,2012220.0,,,0.0033718977050223135,
57910136,,1798067.0,,,,
57910137,397046.0,7171220.0,,,0.05536659034306576,
57910138,19166.0,4036748.0,,,0.004747881215275266,
57911001,83964.0,63007662.0,,524.0,0.0013325998352390856,
57911041,230.0,11751768.0,,,1.9571523195488543e-05,
57911101,,4914199.0,,,,
57911102,,7520555.0,,,,
57911103,,38000772.0,,,,
57911104,,5637226.0,,,,
57911105,759.0,8271397.0,,,9.176200827985889e-05,
57911106,,1020949.0,,,,
57912002,14623.0,22602739.0,170.0,580.0,0.0006469569904780124,0.29310344827586204
57912003,15781.0,22442347.0,130.0,660.0,0.0007031795738654251,0.19696969696969696
57912004,11984.0,21328671.0,140.0,536.0,0.0005618727955436136,0.26119402985074625
57912005,2398.0,5234155.0,51.0,163.0,0.00045814462888470056,0.3128834355828221
57912006,5841.0,13770637.0,51.0,376.0,0.00042416338474393015,0.1356382978723404
57912041,3221.0,7885645.0,,,0.0004084637337846175,
57912042,3112.0,7460669.0,,,0.0004171207702687252,
57912043,29498.0,8276120.0,,,0.0035642305814802106,
57912044,3286.0,6672777.0,,,0.0004924486461933315,
57912045,6208.0,7407313.0,,,0.0008380906814657353,
57912046,3354.0,7955374.0,,,0.0004216018002422011,
57912048,7537.0,7485245.0,,,0.0010069142693392133,
57912050,8931.0,7622723.0,,,0.001171628563703548,
57912101,679187.0,5945339.0,,,0.11423856570668216,
57912102,397352.0,6333237.0,,,0.06274074379341875,
57912103,243032.0,5094126.0,,,0.04770828204877539,
57912105,337233.0,5660503.0,,,0.059576507600119635,
57912106,387584.0,5502519.0,,,0.07043755778035478,
57912107,222121.0,6377014.0,,,0.0348315057799779,
57912108,286256.0,6235369.0,,,0.045908429797819506,
57912109,304861.0,5595596.0,,,0.054482310731511,
57912111,173775.0,5725140.0,,,0.030352969534369466,
57912112,283008.0,6055771.0,,,0.04673360336776275,
57912113,271127.0,6254807.0,,,0.043346980969996354,
57912114,278334.0,5357809.0,,,0.0519492202876213,
57912116,308327.0,6505643.0,,,0.04739377798628053,
57912118,260262.0,5233191.0,,,0.04973294496608283,
57912119,259530.0,5375170.0,,,0.04828312406863411,
57912120,244951.0,5886187.0,,,0.04161454605502679,
57912121,194005.0,6069314.0,,,0.03196489751560061,
57912122,311833.0,5975914.0,,,0.052181641168196194,
57912123,238873.0,6366129.0,,,0.03752248815567514,
57912124,81281.0,5215783.0,,,0.015583662127047846,
57912161,7997.0,3794580.0,,,0.0021074796156623395,
57912162,18213.0,3505618.0,,,0.005195374966696314,
57912163,8001.0,3420515.0,,,0.002339121448086034,
57913001,801.0,15685722.0,12.0,469.0,5.1065548656287544e-05,0.0255863539445629
57913041,254.0,32157061.0,,,7.898731790196871e-06,
57913042,524.0,3339168.0,,,0.0001569253179235067,
57913101,263.0,4854706.0,,,5.4174238357585405e-05,
57913102,177159.0,4151607.0,,,0.04267239167869213,
57913103,524.0,4049351.0,,,0.000129403452553261,
57913106,529.0,2866630.0,,,0.00018453724408102893,
57913107,262.0,3260702.0,,,8.035079562621792e-05,
57913109,525.0,3739032.0,,,0.0001404106731367905,
57914001,148731.0,23314653.0,72.0,658.0,0.006379292885036719,0.1094224924012158
57914002,214411.0,23470130.0,69.0,601.0,0.00913548412386297,0.11480865224625623
57914003,466.0,18878236.0,67.0,501.0,2.4684509717963055e-05,0.13373253493013973
57914004,,16574142.0,14.0,440.0,,0.031818181818181815
57914005,,25652438.0,50.0,616.0,,0.08116883116883117
57914007,,,,,,
57914041,,13854916.0,,,,
57914042,111026.0,14663566.0,,,0.007571555241064827,
57914043,163726.0,7817886.0,,,0.020942490079799064,
57914044,7714.0,7343808.0,,,0.0010504087252825782,
57914045,115364.0,9181262.0,,,0.012565157164668647,
57914046,102748.0,10765573.0,,,0.009544127377149363,
57914047,103746.0,12323650.0,,,0.008418447456719397,
57914048,203574.0,14842142.0,,,0.013715944774009035,
57914049,107096.0,8545811.0,,,0.01253198789441985,
57914050,,35634887.0,,,,
57914101,109198.0,4735229.0,,,0.02306076432628707,
57914102,107295.0,4402977.0,,,0.024368739605044498,
57914103,112116.0,4325840.0,,,0.02591774083183844,
57914104,108375.0,6148906.0,,,0.017625086478798017,
57914105,114618.0,4849301.0,,,0.023635983825297708,
57914106,113990.0,5652700.0,,,0.020165584587896048,
57914107,136302.0,3082483.0,,,0.0442182487300011,
57914108,109580.0,5021189.0,,,0.021823516302612787,
57914109,112712.0,4360275.0,,,0.025849745715579867,
57914110,115117.0,5259835.0,,,0.021886047756250908,
57914111,107699.0,5114916.0,,,0.02105586875717998,
57914112,54560.0,6372649.0,,,0.008561588752181392,
57914113,272303.0,4802896.0,,,0.05669558533018412,
57914114,107848.0,4549911.0,,,0.023703320790230843,
57914115,113505.0,3637143.0,,,0.031207186519749155,
57914116,106963.0,4773722.0,,,0.022406625270595983,
57914117,120334.0,10618902.0,,,0.011332056741836396,
57914118,112642.0,3989933.0,,,0.02823155175788666,
57914119,111026.0,3428026.0,,,0.03238773568228479,
57914120,124049.0,3259685.0,,,0.03805551763437265,
57914121,118522.0,4601060.0,,,0.02575971623930138,
57914122,117022.0,2447587.0,,,0.04781117075715797,
57914123,117028.0,4187448.0,,,0.027947332122094413,
57914124,112469.0,7394819.0,,,0.01520916198219321,
57914125,250164.0,4210313.0,,,0.05941696021174673,
57914126,113807.0,3568364.0,,,0.03189332702605452,
57914127,107829.0,4725975.0,,,0.022816244267056005,
57914128,107914.0,4055482.0,,,0.026609414121428723,
57914129,108379.0,3769706.0,,,0.028749987399547868,
57914130,109274.0,6225849.0,,,0.017551662431902863,
57914131,105717.0,5106688.0,,,0.020701675919891718,
57914132,148818.0,6536688.0,,,0.022766575366607675,
57914133,108776.0,6818625.0,,,0.015952776402867148,
57916002,205037.0,64432489.0,118.0,634.0,0.0031821989679771644,0.1861198738170347
57916003,188168.0,26876005.0,59.0,638.0,0.007001338182516337,0.09247648902821316
57916004,137697.0,24936948.0,69.0,590.0,0.005521806437580092,0.11694915254237288
57916005,133422.0,30027793.0,108.0,610.0,0.004443283593969094,0.17704918032786884
57916006,3854.0,2587806.0,,,0.001489292474010803,
57916008,,,,,,
57916042,99163.0,8172806.0,,,0.012133286902931502,
57916044,80048.0,8031125.0,,,0.009967221279708633,
57916045,75191.0,8666202.0,,,0.008676349801216265,
57916047,99339.0,7705521.0,,,0.01289192515340624,
57916048,20387.0,9221415.0,,,0.0022108320686141988,
57916049,90258.0,8211216.0,,,0.01099203820725213,
57916050,75641.0,8722660.0,,,0.008671781314415556,
57916051,102939.0,6609933.0,,,0.015573380244550133,
57916101,23709.0,4849181.0,,,0.004889279241174953,
57916102,23708.0,3591062.0,,,0.006601946722167426,
57916103,179173.0,5667198.0,,,0.03161580025966977,
57916104,95605.0,5327904.0,,,0.01794420470038499,
57916105,76017.0,8555712.0,,,0.008884941428603488,
57916106,119628.0,4950588.0,,,0.024164402289182617,
57916107,106535.0,6625361.0,,,0.016079878515299014,
57916108,23715.0,4115050.0,,,0.005762991944204809,
57916109,72864.0,4590378.0,,,0.01587320259900165,
57916110,73510.0,4955489.0,,,0.014834055730927866,
57916111,54696.0,5005953.0,,,0.010926191276666001,
57916112,85276.0,4793924.0,,,0.01778835042024029,
57916113,110332.0,5202040.0,,,0.021209371708022236,
57916114,139790.0,6258245.0,,,0.022336933117830957,
57916115,147316.0,5466592.0,,,0.026948416856425357,
57916116,142406.0,6184718.0,,,0.023025463731733604,
57916117,23785.0,10351956.0,,,0.0022976334134341375,
57916118,23707.0,4069335.0,,,0.005825767600848787,
57916119,121682.0,5925598.0,,,0.02053497385411565,
57916120,113234.0,6016223.0,,,0.018821443287590903,
57916121,153204.0,6336791.0,,,0.02417690594498067,
57916122,23882.0,5435033.0,,,0.004394085555690278,
57916123,23720.0,3107345.0,,,0.007633526370583247,
57916124,23742.0,4545148.0,,,0.0052235922790633,
57916125,23707.0,4199090.0,,,0.005645747054718999,
57916126,156140.0,8696697.0,,,0.017953942744009594,
57916127,23889.0,3832482.0,,,0.00623329737752193,
57916128,23707.0,6130799.0,,,0.003866869554849213,
57916129,23707.0,4277881.0,,,0.005541762381889539,
57916130,72211.0,6591351.0,,,0.010955417182304509,
57916131,23707.0,4404180.0,,,0.005382840846650228,
57916132,23726.0,5776325.0,,,0.004107455865104543,
57916133,23707.0,4225989.0,,,0.005609811099839588,
57916134,23707.0,5012222.0,,,0.0047298383830564564,
57916135,138478.0,5915403.0,,,0.023409732185617784,
57916137,308768.0,9337627.0,,,0.03306707367942626,
57916142,67115.0,6233971.0,,,0.010766010942303068,
57916143,114932.0,7674486.0,,,0.014975856363540176,
57916144,101078.0,6140976.0,,,0.016459598604521498,
57916145,262198.0,7859491.0,,,0.03336068455323633,
57916146,75339.0,6826423.0,,,0.011036380253611592,
57919001,10830.0,5218435.0,,133.0,0.002075334846558403,
57919041,8636.0,3681373.0,,,0.0023458638937157413,
57919101,21062.0,3595111.0,,,0.005858511739971311,
57919201,16092.0,3181508.0,,,0.0050579787949613835,
57922001,83464.0,42062923.0,26.0,906.0,0.0019842653350552932,0.02869757174392936
57922003,164.0,3335594.0,,63.0,4.916665517446068e-05,
57922042,42468.0,8785146.0,,,0.004834068779278113,
57922043,88845.0,7486990.0,,,0.011866584568698503,
57922044,46693.0,7310314.0,,,0.00638727693502632,
57922101,4929.0,3308971.0,,,0.0014895869440983314,
57922103,75366.0,3994060.0,,,0.018869521239039976,
57922105,2095.0,3999342.0,,,0.0005238361710501378,
57922106,128561.0,4452513.0,,,0.02887380676934576,
57922107,13758.0,4312518.0,,,0.003190247553749341,
57922108,14506.0,4328836.0,,,0.003351016300917845,
57922109,14872.0,4130158.0,,,0.0036008307672490978,
57922110,90489.0,4213866.0,,,0.02147410477694355,
57922111,91016.0,4981119.0,,,0.01827219947967515,
57922112,92084.0,4922888.0,,,0.018705280315132092,
57922113,58919.0,7666872.0,,,0.007684881135357418,
58902001,5365.0,1226347.0,,,0.0043747813628605935,
58905001,5871.0,2835071.0,,14.0,0.0020708476084020473,
58906001,62336.0,17505520.0,6.0,111.0,0.003560933922556999,0.05405405405405406
58909001,10870.0,2142423.0,,7.0,0.005073694597192058,
59901001,2050.0,8606900.0,31.0,269.0,0.00023818099431851189,0.11524163568773234
59901042,2895.0,4624334.0,,,0.0006260360951436466,
59901043,2423.0,2030428.0,,,0.00119334445742474,
59901101,45894.0,3003165.0,,,0.015281877619111837,
59901102,54887.0,2728248.0,,,0.020118039122543112,
59901103,56099.0,2468704.0,,,0.02272406898518413,
59901104,62788.0,2727890.0,,,0.023017057139400783,
59901107,,2673681.0,,,,
59902101,9795.0,1942619.0,,,0.00504216215325805,
60902001,,3615160.0,,51.0,,
60902041,,1308148.0,,,,
60902101,5247.0,3234448.0,,,0.0016222242558853938,
60914001,815.0,941798.0,,7.0,0.0008653660339053598,
60914102,815.0,829263.0,,,0.00098280039022602,
61802003,,,,,,
61802004,,,,,,
61802005,,,,,,
61804001,,,,,,
61804002,,,,,,
61805001,,,,,,
61901002,21391.0,29047587.0,62.0,449.0,0.0007364122878778192,0.13808463251670378
61901003,14682.0,74157348.0,48.0,466.0,0.00019798442630391798,0.10300429184549356
61901005,6876.0,1752481.0,,,0.003923580341241931,
61901006,,,,,,
61901007,,23778688.0,23.0,621.0,,0.037037037037037035
61901008,,18274117.0,20.0,515.0,,0.038834951456310676
61901039,,1026742.0,,47.0,,
61901040,20694.0,1684710.0,,7.0,0.01228341969834571,
61901041,,8050003.0,,,,
61901044,5553.0,27766075.0,,,0.0001999922567377636,
61901045,14682.0,7951305.0,,,0.0018464893498614378,
61901046,10197.0,8280314.0,,,0.001231475038265457,
61901047,,8268209.0,,,,
61901048,,7725991.0,,,,
61901049,24640.0,7886537.0,,,0.0031243117226229964,
61901050,,6953027.0,,,,
61901102,,5199756.0,,,,
61901104,131501.0,5466935.0,,,0.02405388028209591,
61901105,140036.0,6160585.0,,,0.022730958180107896,
61901106,87667.0,4959199.0,,,0.017677653185524517,
61901107,107380.0,5784890.0,,,0.018562150706409285,
61901108,179360.0,5895660.0,,,0.030422378495367778,
61901109,92527.0,14784498.0,,,0.006258379554043702,
61901110,115039.0,5422574.0,,,0.021214832660651564,
61901111,124420.0,5231596.0,,,0.023782417449665454,
61901112,110758.0,6477358.0,,,0.01709925559155446,
61901113,99967.0,4818636.0,,,0.02074591232871709,
61901114,6015.0,3563378.0,,,0.001688005033426148,
61901115,,4572639.0,,,,
61901116,115982.0,5810228.0,,,0.01996169513485529,
61901117,,4408330.0,,,,
61901118,,5095775.0,,,,
61901119,,4956117.0,,,,
61901120,,5471637.0,,,,
61901121,,4896128.0,,,,
61901122,,4120675.0,,,,
61901123,,4255771.0,,,,
61901124,24118.0,3211675.0,,,0.007509477141989772,
61901125,,5299270.0,,,,
61901126,,3928870.0,,,,
61901127,,5158471.0,,,,
61901128,,5789620.0,,,,
61902001,465978.0,37345010.0,190.0,1043.0,0.012477650963274611,0.18216682646212848
61902002,483.0,27811611.0,6.0,783.0,1.7366847249517478e-05,0.007662835249042145
61902004,151018.0,19147453.0,23.0,458.0,0.007887106447003682,0.05021834061135371
61902005,55965.0,4972141.0,32.0,153.0,0.011255714590555658,0.20915032679738563
61902007,,663279.0,,,,
61902008,237301.0,49555284.0,49.0,929.0,0.004788611442525483,0.0527448869752422
61902010,53439.0,37293332.0,11.0,872.0,0.0014329371266691858,0.01261467889908257
61902042,175455.0,50283914.0,,,0.0034892868522525913,
61902044,51695.0,6333175.0,,,0.008162572485364766,
61902045,571.0,5142457.0,,,0.00011103641702789153,
61902046,122275.0,5425208.0,,,0.0225383063653965,
61902047,63610.0,7921518.0,,,0.008030026568140097,
61902048,17440.0,6298033.0,,,0.002769118548600809,
61902049,473.0,7994432.0,,,5.916617966104409e-05,
61902050,261085.0,7997819.0,,,0.03264452471355003,
61902052,177183.0,6761235.0,,,0.02620571537596312,
61902053,68.0,5465417.0,,,1.2441868571053224e-05,
61902054,52522.0,5665073.0,,,0.009271195622721896,
61902055,199.0,5607226.0,,,3.548991961444037e-05,
61902056,73608.0,6716985.0,,,0.01095848807165715,
61902058,151.0,4877906.0,,,3.095590607937094e-05,
61902059,118789.0,6586882.0,,,0.018034177627593753,
61902101,497569.0,13073534.0,,,0.03805925773398379,
61902104,669444.0,6310497.0,,,0.1060841959040627,
61902106,147117.0,12329824.0,,,0.011931800486365418,
61902107,237378.0,4535823.0,,,0.05233405271766557,
61902108,155727.0,9486545.0,,,0.016415565413962618,
61902109,496713.0,4849358.0,,,0.10242861013767184,
61902110,188.0,3081898.0,,,6.1001369935020565e-05,
61902111,,2784730.0,,,,
61902112,215.0,3931597.0,,,5.4685157202022486e-05,
61902113,157948.0,4113231.0,,,0.038399982884501256,
61902114,120.0,4082301.0,,,2.9395186685156238e-05,
61902115,95741.0,3690678.0,,,0.02594130400972396,
61902116,232055.0,4566384.0,,,0.050818109033318265,
61902117,494.0,4348571.0,,,0.00011360053682002662,
61902118,160306.0,4135675.0,,,0.038761749895724396,
61902119,168.0,3463488.0,,,4.850601474582848e-05,
61902120,152813.0,4369869.0,,,0.034969698176306886,
61902121,170417.0,3566951.0,,,0.04777665855236027,
61902122,186.0,3659756.0,,,5.082306033516989e-05,
61902123,951.0,5110263.0,,,0.00018609609720673869,
61902124,407313.0,8573168.0,,,0.047510208595002455,
